id,scraper_version,created_at,updated_at,processed,zip_code,available_nationwide,utility_company,service_territory,program_name,program_category,program_type,program_level,consumer_rebate,funding_source,administrator,product_category,items,technologies,incentive_amount,maximum_amount,incentive_description,percent_value,percent_cap_min,percent_cap_max,per_unit_amount,max_units,financing_apr,financing_max_amount,financing_term_months,bill_credit_amount,bill_credit_duration,incentive_narrative,bonus_amount,bonus_percent,bonus_condition,average_savings,program_budget,project_cost_cap,recipient,income_limits,low_income_eligible,moderate_income_eligible,high_income_eligible,special_requirements,energy_audit_required,building_type,customer_type,eligibility_summary,application_process,application_url,contractor_required,instant_rebate_available,free_products_included,start_date,end_date,currently_active,program_url,source_page,additional_information,contact_email,contact_phone,program_details,notes,technical_details,source,state,incentive_format,unit_type,bill_credit_period,tax_exemption_type,image_url,image_urls,normalized_category,segment,portfolio,is_featured,seo_meta,faq_data,iq_context,image_focal_points,category_tag,category_filter,status,stackable_with_rebates,related_program_ids,while_funds_last,hide_related_incentives
b9ed209f-7c79-4516-b91b-de5cab7557d5,1.0,2026-02-18 15:44:38.098677+00,2026-03-24 22:53:22.577456+00,true,10001,,Con Edison,Con Edison Service Territory,Gas Fast Track - Energy Management System,,,Multifamily,,,,Controls,Energy Management System,,,,$150 per dwelling unit for EMS under Gas Fast Track pathway,,,,150.0000,,,,,,,,,,,,,,,,,,,,,,Commercial,Pre-war market rate multifamily buildings.,Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/rebates-incentives-for-multifamily-customers/program-incentives.pdf?rev=b525f8cc16364724bf46e340dceb9e92&hash=1847E4D795BF94A9B2F770EF5E1A9E94,,,,,,,Con Edison,NY,per_unit,unit,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/b9ed209f-7c79-4516-b91b-de5cab7557d5.jpg?t=1774392802509,,,"[""Commercial""]",,false,,,,,,,draft,false,[],false,false
ba8f84d3-2d77-470d-ae96-8c007b29d0a6,1.0,2026-02-04 15:09:55.155663+00,2026-03-24 23:16:05.361273+00,true,77494,true,Fannie Mae,Fannie Mae Service Territory,Fannie Mae Green Financing – Loan Program,Financial Incentive,Loan Program,Federal,,,Fannie Mae,Other,"Solar Photovoltaics, Low-Flow Water Fixtures, Clothes Washers, Dishwasher, Dehumidifiers, Water Heaters, Lighting, Furnaces, Boilers, Heat pumps, Air conditioners, Caulking/Weather-stripping, Duct/Air sealing, Building Insulation, Windows, Roofs, Comprehensive Measures/Whole Building, Custom/Others pending approval, Insulation, Tankless Water Heater","Solar Photovoltaics, Low-Flow Water Fixtures, Clothes Washers, Dishwasher, Dehumidifiers, Water Heaters, Lighting, Furnaces, Boilers, Heat pumps, Air conditioners, Caulking/Weather-stripping, Duct/Air sealing, Building Insulation, Windows, Roofs, Comprehensive Measures/Whole Building, Custom/Others pending approval, Insulation, Tankless Water Heater",,,"NOTE: Only multifamily properties are eligible for the program. Single family homeowners are not eligible for this program. The Fannie Mae Green Financing Business provides mortgage financing to apartment buildings and cooperatives (with 5 or more units) to finance energy and water efficiency property improvements. Its green financing programs include Green Rewards, and preferential pricing for loans secured by a property with an eligible Green Building Certification. All Fannie Mae green loans are securitized as Green Mortgage Backed Securities (Green MBS). Green Rewards provides preferential pricing and up to an additional 5% of loan proceeds by including projected owner and tenant energy and water savings in underwriting. To qualify for a Green Rewards loan the property owner must commit to making property improvements projected to reduce whole property's annual energy and water consumption by at least 30% (minimum 15% energy). Properties may be located anywhere in US, and selected property upgrades must be completed within 12 months of loan closing.",,,,,,,,,,,,,,,,,,Multifamily Property Owner,,,,,"Only multifamily properties (apartment buildings and cooperatives with 5 or more units) are eligible. For Green Rewards, property improvements must be projected to reduce whole property's annual energy and water consumption by at least 30% (minimum 15% energy). Selected upgrades must be completed within 12 months of loan closing. Must coordinate with a Fannie Mae DUS Lender.",,,Multifamily Residential,,"Contact a Fannie Mae DUS® Lender or visit the program website to inquire about loan products (Green Rewards, preferential pricing) and application steps. Review eligibility requirements for multifamily properties (5+ units) and required green improvements before applying.",,,,,,,true,https://multifamily.fanniemae.com/financing-options/specialty-financing/green-financing/green-financing-loans,http://programs.dsireusa.org/system/program/detail/5780,https://multifamily.fanniemae.com/about-multifamily/our-partners/dus-lenders,,,,Interest rate benefit varies – contact a Fannie Mae DUS® Lender for details. Maximum Loan: Not Specified. Loan Term: Not Specified. Last updated: 2025-05-16.,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/ba8f84d3-2d77-470d-ae96-8c007b29d0a6.jpg?t=1774394165291,,,"[""Residential""]",,false,,,,,,,draft,false,[],false,false
bc016b9b-deb5-44c4-b2c8-8aed3c584b26,1.0,2026-02-04 17:10:54.932155+00,2026-03-24 22:59:57.645583+00,true,90001,true,Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP) Heat Pumps Rebate,Heating & Cooling,Rebate,,,,,Heating & Cooling,"Ducted ",,,,Rebate: $2500 Per Ton on Heat Pumps,,,,2500.0000,,,,,,,,,,,,,,Customers,,,,true,,false,,Residential,,Submit rebate application after purchase. Visit program website for application form and requirements.,,,,,2024-01-01,,true,http://www.ladwp.com/crp,http://www.ladwp.com/crp,,felix.murguia@ladwp.com,213-367-5168,,,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/bc016b9b-deb5-44c4-b2c8-8aed3c584b26.jpg?t=1774393197584,,HVAC,"[""Residential""]","[""Energy Efficiency"",""Building Electrification""]",false,,,,,,,draft,false,[],false,false
bed1c591-7fcc-4213-9d2b-ac56f7e8a5f1,1.0,2026-02-17 11:34:04.708863+00,2026-03-25 05:00:15.789053+00,true,10001,,On Bill Financing,"Up to $10,000","Save $2,000 to $10,000 on an HVAC Air-Source Heat Pump",,Rebate,Residential,true,,,Heat Pumps,Keep old heating system and install integrated controls (Enhanced Incentives),,2000.00,10000.00,"Get between $2,000 and $10,000 back when you upgrade your home heating and cooling system through Con Edison. This program helps New York residents cover a significant portion of their project costs, with incentives capped at 70% of the total price. If your home is located in a designated Disadvantaged Community, you may be eligible to have up to 85% of your project costs covered.

To claim these savings, you must install an energy-efficient air-source heat pump with integrated controls while keeping your existing heating system as a backup. This setup allows you to maximize your comfort and efficiency year-round. All work must be completed by a qualified contractor to ensure your system is installed correctly and qualifies for the rebate.

This opportunity is available to residents in single-family homes, two-to-four-family buildings, and individual apartment owners in larger buildings. Whether you are looking to lower your energy bills or improve your home's climate control, these rebates make the transition to modern heat pump technology more affordable than ever.",,,,,,,,,,,,,15.00,Up to 85% of project costs if located in a Disadvantaged Community (vs. 70% standard cap).,"$3,800 to $9,500",,,Homeowner,80% of area monthly income,,,,Contractor's receipt and final inspection.,true,Single Family Homes and Multi-Family Building with 4 Units or Less,Residential,"Single-family homes, two- to four-family buildings, and individual apartment owners in buildings with five or more apartments.","Choose from Con Edison’s approved contractors (or have yours apply to participate). The contractor will scope the project and provide pricing after Con Edison’s contribution. Contractor performs the work and subtracts incentives directly from your invoice. After installation, enroll in Con Edison’s Select Pricing Plan.",https://coned-findacontractor.icfsightline.com/,true,true,Smart Thermostat,2026-03-03,2028-03-03,true,https://coned-findacontractor.icfsightline.com/,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-residential-customers/electric-heating-and-cooling-technology-for-renters-homeowners/save-on-a-central-air-source-heat-pump,https://www.nyserda.ny.gov/ny/Disadvantaged-Communities,jeanie@coned.com,(555)343-2996,,Program page emphasizes using participating contractors; incentives are deducted on the contractor invoice. Page footer shows © 2026 Con Edison; no specific end date found.,,Con Edison,NY,dollar_amount,unit,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/bed1c591-7fcc-4213-9d2b-ac56f7e8a5f1.jpg?t=1774393613141,"[""https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/program-images/bed1c591-7fcc-4213-9d2b-ac56f7e8a5f1/1774406532467_Air_Source_Heat_Pump.webp"",""https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/33843e66-fff1-4def-9384-56b27bb976cd.jpg"",""https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/3695eae1-07a9-4b80-b493-67504d655a92.jpg""]",Heat Pumps,"[""Residential""]","[""Energy Efficiency"",""Building Electrification""]",true,"{""title"":""Save $2,000 to $10,000 on Heat Pumps - Con Edison | Rebates"",""keywords"":""heat pump rebate, Con Edison incentives, NY energy rebates, air-source heat pump, New York heating cooling savings, energy efficient HVAC"",""description"":""Get up to $10,000 back on air-source heat pumps from Con Edison. Save 70% to 85% on installation costs in NY. Upgrade today and lower your energy bills.""}","[{""answer"":""Homeowners can receive between $2,000 and $10,000 back when upgrading to a high-efficiency air-source heat pump. Incentives are capped at 70% of the total project cost, or up to 85% for homes in designated Disadvantaged Communities."",""question"":""How much can I save through the Con Edison heat pump rebate program?""},{""answer"":""Eligibility includes residents in single-family homes, two-to-four-family buildings, and individual apartment owners in buildings with five or more units. The property must be located within the Con Edison service territory in New York."",""question"":""Who is eligible to apply for these HVAC incentives?""},{""answer"":""To qualify, you must install an energy-efficient air-source heat pump with integrated controls while keeping your existing heating system as a backup. All work must be completed by a qualified contractor to ensure the system meets program standards."",""question"":""What are the specific technical requirements for the heat pump installation?""},{""answer"":""Yes, all installation work must be performed by a qualified contractor to ensure the equipment is installed correctly and qualifies for the incentive. This ensures the project meets the necessary safety and efficiency requirements of the program."",""question"":""Do I need to hire a specific contractor to get the rebate?""},{""answer"":""The program covers a significant portion of project costs, generally capped at 70% of the total price. However, if your home is located in a designated Disadvantaged Community, you may be eligible for coverage of up to 85% of the total cost."",""question"":""Is there a limit on how much of my project costs can be covered?""}]","{""summary"":""This Con Edison program provides high-value incentives ranging from $2,000 to $10,000 to help New York residents transition to energy-efficient air-source heat pumps. By maintaining an existing heating system as a backup, homeowners can enhance year-round climate control while significantly offsetting installation costs through substantial rebate caps."",""best_for"":""Homeowners and individual apartment owners who want to modernize their cooling and heating efficiency while retaining their current system for supplemental backup."",""avoid_when"":""This program is not suitable for those looking to completely remove their old heating system or for residents who do not wish to use a qualified contractor for the installation."",""key_points"":[""Rebates cover up to 70% of project costs, increasing to 85% for residents in designated Disadvantaged Communities."",""Requires the installation of an air-source heat pump with integrated controls while keeping the existing heating system for backup."",""Available to owners of single-family homes, 2-4 unit buildings, and individual units within larger apartment complexes."",""All installations must be performed by a qualified contractor to ensure eligibility and proper system performance.""]}","{""https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/33843e66-fff1-4def-9384-56b27bb976cd.jpg"":{""x"":50,""y"":33},""https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/bed1c591-7fcc-4213-9d2b-ac56f7e8a5f1.jpg?t=1774393613141"":{""x"":40,""y"":60}}",,,published,true,"[""a69ccad4-693f-4a62-8158-67b59d2c9d29"",""79465cd1-d722-4a7b-8e77-cf2ae8dbdb92"",""3719573f-62c3-4fe3-ba5a-84abda10b5eb"",""e358abb3-3921-4deb-95e0-8dc82c68aa72""]",false,false
bef0a006-6a2f-4d91-9be8-e5609d28fdbd,1.0,2026-02-04 13:39:35.632237+00,2026-03-24 23:11:37.626946+00,true,77494,true,Federal State Programs,Federal Statewide,Energy-Efficient Mortgages,Financial Incentive,Loan Program,Federal,,,,,"Solar - Passive, Solar Water Heat, Solar Space Heat, Solar Photovoltaics, Daylighting","Solar - Passive, Solar Water Heat, Solar Space Heat, Solar Photovoltaics, Daylighting",,,"Homeowners can take advantage of energy efficient mortgages (EEM) to either finance energy efficiency improvements to existing homes, including renewable energy technologies, or to increase their home buying power with the purchase of a new energy efficient home. The U.S. federal government supports these loans by insuring them through Federal Housing Authority (FHA) or Veterans Affairs (VA) programs. This allows borrowers who might otherwise be denied loans to pursue energy efficiency, and it secures lenders against loan default. The FHA allows lenders to add up to 100% of energy efficiency improvements to an existing mortgage loan with certain restrictions. The maximum amount of the portion of an energy efficient mortgage allowed for energy improvements is the lesser of 5% of: the value of the property; 115% of the median area price of a single-family dwelling; 150% of the Freddie Mac conforming loan limit. Borrowers must obtain a home energy assessment by a qualified energy rater, assessor, or auditor. VA EEMs allow borrowers to add up to $3,000 (with documentation) or up to $6,000 if projected savings exceed payment increases; loans may exceed this amount at VA discretion. Conventional lenders (Fannie Mae/Freddie Mac) may allow up to 15% of a home's appraised value for improvements.",,,,,,,,,,,,,,,,,,Homeowner,,,,,"Borrowers must obtain a home energy assessment (HER) by a qualified rater, assessor, or auditor. VA applicants must submit contractor bids, HER and certificate of eligibility where applicable. Must meet program-specific documentation requirements.",,,Residential,,"Contact an FHA-, VA-, Fannie Mae- or Freddie Mac-approved lender or local HUD/VA field office to apply. Review eligibility requirements and provide required documentation (home energy assessment, contractor bids, certificate of eligibility for VA where applicable).",,,,,2002-03-21,,true,https://www.energystar.gov/newhomes/energy-efficient-mortgages,http://programs.dsireusa.org/system/program/detail/742,,,,,Maximum loan limits can be exceeded by the energy improvements being financed. Last updated: 2025-05-16.,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/bef0a006-6a2f-4d91-9be8-e5609d28fdbd.jpg?t=1774393897552,,,"[""Residential""]",,false,,,,,,,draft,false,[],false,false
bfe25af0-637e-4a45-bd76-f855824b77d2,1.0,2026-02-04 13:40:55.475677+00,2026-03-24 23:13:25.73475+00,true,77494,true,U.S. Department of Energy,Federal Service Territory,Office of Indian Energy Policy and Programs - Funding Opportunities,Financial Incentive,Grant Program,Federal,,,U.S. Department of Energy,,"Solar Water Heat, Solar Space Heat, Geothermal Electric, Solar Photovoltaics, Wind (All), Biomass, Hydroelectric, Wind (Small), Refrigerators/Freezers, Water Heaters, Lighting, Lighting Controls/Sensors, Chillers, Furnaces, Boilers, Air conditioners, Programmable Thermostats, Energy Mgmt. Systems/Building Controls, Caulking/Weather-stripping, Duct/Air sealing, Building Insulation, Windows, Siding, Roofs, Comprehensive Measures/Whole Building, Other EE","Solar Water Heat, Solar Space Heat, Geothermal Electric, Solar Photovoltaics, Wind (All), Biomass, Hydroelectric, Wind (Small), Refrigerators/Freezers, Water Heaters, Lighting, Lighting Controls/Sensors, Chillers, Furnaces, Boilers, Air conditioners, Programmable Thermostats, Energy Mgmt. Systems/Building Controls, Caulking/Weather-stripping, Duct/Air sealing, Building Insulation, Windows, Siding, Roofs, Comprehensive Measures/Whole Building, Other EE",,,"The U.S. Department of Energy's (DOE) Office of Indian Energy Policy and Programs promotes tribal energy sufficiency, economic growth, and employment on tribal lands through the development of renewable energy and energy efficiency technologies. The program provides financial assistance, technical assistance, and education and training to tribes for the evaluation and development of renewable energy resources and energy efficiency measures. DOE's program offerings consist of program management through DOE headquarters, program implementation and project management through DOE's field offices, and technical support through DOE laboratories. Program management is carried out by DOE's Weatherization and Intergovernmental Program, which provides programmatic direction and funding to DOE field offices for program implementation. DOE's Golden Field Office solicits, awards, administers, and manages financial assistance agreements. Program funding is awarded through a competitive process.",,,,,,,,,,,,,,,,Varies by solicitation,,Tribal Government,,,,,Program funding is awarded through a competitive process.,,,Tribal Government,,Contact the program administrator or visit the program website to apply. Review eligibility requirements before starting your project.,,,,,2003-05-01,,true,https://www.energy.gov/indianenergy/office-indian-energy-policy-and-programs,http://programs.dsireusa.org/system/program/detail/918,,indianenergy@hq.doe.gov,(240) 562-1352,,Incentive amount: Varies by solicitation. Maximum incentive: Varies by solicitation. Authorities: 25 U.S.C. § 3501 et seq.. Last updated: 2025-05-16.,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/bfe25af0-637e-4a45-bd76-f855824b77d2.jpg?t=1774394005663,,,"[""Government""]",,false,,,,,,,draft,false,[],false,false
bffc177b-d188-4476-93c0-85696ff211e1,1.0,2026-02-17 11:36:20.886925+00,2026-03-24 22:56:02.851278+00,true,10001,,Con Edison,Con Edison Service Territory,Save Thousands with Geothermal Heat Pumps,,,Residential,,,,Geothermal Heat Pumps,,,,,"Receive up to $25,000 when you install renewable geothermal heating and cooling technology, or up to $35,000 if you live in a Disadvantaged Community.",50.00,,25000.00,,,,,,,,"Standard: Up to $25,000 or 50% of total project cost, whichever is lower. Disadvantaged Communities: Up to $35,000 or 70% of total project cost, whichever is lower.",35000.00,70.00,"For customers living in a New York State-designated Disadvantaged Community; cap is the lesser of $35,000 or 70% of total project cost.",,,,Homeowner,,,,,Must use a participating contractor. Rebate is taken off the final invoice.,,,Residential,"Available to Con Edison residential customers in Bronx, Brooklyn, Manhattan, Queens, Staten Island, and Westchester installing ground-source (geothermal) heat pumps. Higher incentive available for customers residing in New York State-designated Disadvantaged Communities.","Choose a participating contractor to plan a home visit. The contractor recommends equipment, completes the work, and your rebate is subtracted from the final invoice.",,true,,,,,,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-residential-customers/electric-heating-and-cooling-technology-for-renters-homeowners/save-thousands-on-a-geothermal-system,https://www.coned.com/en/save-money/rebates-incentives-tax-credits/rebates-incentives-tax-credits-for-residential-customers/electric-heating-and-cooling-technology-for-renters-homeowners/save-thousands-on-a-geothermal-system,https://www.nyserda.ny.gov/ny/Disadvantaged-Communities,homerebates@coned.com,,"Ground-source heat pump incentive. Standard cap: $25,000 or 50% of cost. DAC cap: $35,000 or 70% of cost. Rebate deducted from invoice; work completed by participating contractor.","Disadvantaged Communities are defined by the New York State Climate Justice Working Group. See NYSERDA map to check eligibility. Areas served include Bronx, Brooklyn, Manhattan, Queens, Staten Island, and Westchester.",,Con Edison,NY,percent,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/bffc177b-d188-4476-93c0-85696ff211e1.jpg?t=1774392962781,,Heat Pumps,"[""Residential""]","[""Energy Efficiency"",""Building Electrification""]",false,,,,,,,draft,false,[],false,false
c14c7242-fb23-4847-8810-5b43fd6c1d67,1.0,2026-02-18 15:32:21.444019+00,2026-03-24 23:21:47.641818+00,true,10007,,Con Edison,Con Edison Service Territory,Small Business & Nonprofit Energy Efficiency and Building Electrification Program - HVAC: Adaptive Photonic Controls (APC) (RUL >6 yrs),HVAC,,Commercial,,,Willdan Energy Solutions (program implementation partner),,,,,,$0.55 / kWh; $5 / therm,,,,0.5500,,,,,,,,,,,,,,,,,,,,,,Commercial,Program serves small businesses and nonprofits in Con Edison territory in New York. Incentives are applied based on projected energy savings and project details.,"Choose a contractor from Con Edison’s approved list. The contractor visits your facility, provides a quote, estimates how much Con Edison will cover, completes the work, and subtracts incentives directly from your invoice. You may request a check instead during application.",https://cdne-dcxprod-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/participating-contractors-list.xlsm,true,true,,2026-01-01,,,https://www.coned.com/SmallBiz,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf?rev=bce3ac166fed459286960cf7828d8678&hash=8DAE39024036B4D8E6942A7D98F979E6,,ConEd-SmallBiz@Willdan.com,,,"Con Edison page states: incentives may cover up to 70% of energy-efficiency upgrades and up to 50% of heat pump installation; incentives are typically applied as an instant discount on the contractor invoice, with check available upon request.",,Con Edison,NY,per_unit,kwh,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/c14c7242-fb23-4847-8810-5b43fd6c1d67.jpg?t=1774394507532,,,"[""Commercial""]",,false,,,,,,,draft,false,[],false,false
c1d9e395-4bca-4e55-92f7-e11747d1f5f6,1.0,2026-02-18 15:32:18.658132+00,2026-03-24 23:19:11.160781+00,true,10007,,Con Edison,Con Edison Service Territory,Small Business & Nonprofit Energy Efficiency and Building Electrification Program - Refrigeration: ECM Fan – Refrigerated Case,,,Commercial,,,,Refrigeration,ECM fan motor for refrigerated case,,,,$220 per ECM fan motor for refrigerated cases. Additional Neighborhood Program bonus of $41.50 per motor is available for eligible projects in designated Southeast Queens areas.,,,,220.0000,,,,,,,,41.50,,Neighborhood Program Adder: $41.50 / motor for eligible participants in select Southeast Queens territories.,,,,"Business, Nonprofit",,,,,,,,Commercial,Available to Con Edison small business and nonprofit customers. Neighborhood Program bonus applies only within eligible Southeast Queens boundaries; use the Con Edison map to confirm eligibility.,"Select a participating contractor from Con Edison’s approved list. The contractor will visit your facility, provide a quote, estimate the incentive coverage, complete the work, and subtract incentives directly from your invoice (no waiting for rebates). If you have a preferred contractor, they can apply to participate.",https://cdne-dcxprod-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/neighborhood-program/participating-contractor.xlsx,true,true,,,,,https://www.coned.com/NeighborhoodSmallBiz,https://cdnc-dcxprod2-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf?rev=bce3ac166fed459286960cf7828d8678&hash=8DAE39024036B4D8E6942A7D98F979E6,https://cdne-dcxprod-sitecore.azureedge.net/-/media/files/coned/documents/save-energy-money/rebates-incentives-tax-credits/small-business/smb-incentives-factsheet.pdf,smallbiz@coned.com,,,Neighborhood Program incentives are currently offered in Southeast Queens and can be stacked on top of standard Small Business & Nonprofit Program incentives. Incentives may cover up to 100% of eligible costs but cannot exceed total project cost.,,Con Edison,NY,per_unit,unit,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/c1d9e395-4bca-4e55-92f7-e11747d1f5f6.jpg?t=1774394351103,,,"[""Commercial""]",,false,,,,,,,draft,false,[],false,false
c2532622-006a-4a73-8b37-50cf14e0fbd2,1.0,2026-02-04 17:25:42.724712+00,2026-03-24 22:46:00.007118+00,true,94063,true,Peninsula Clean Energy,San Mateo County and Los Banos,Electrical Panel Upgrade bonus rebate,Electrical Upgrades,Rebate,Residential,true,,,,Electrical panel upgrade tied to heat pump installation,,1000.00,,"$1,000 for electrical panel upgrades",,,,,,,,,,,,,,,,,,Homeowner,,,,,,,,Residential,Panel upgrade must be tied to a heat pump installation and occur within 6 months of the heat pump project. Limit may apply per appliance.,Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://www.peninsulacleanenergy.com/residential/home-upgrade-services/heat-pump-water-heaters-and-hvac-systems/,,info@PenCleanEnergy.com,1-866-966-0110,,"Bonus indicated as $1,000 for panel upgrades when tied to heat pump installations; FAQ notes up to two panel upgrades (one per appliance).",,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/c2532622-006a-4a73-8b37-50cf14e0fbd2.jpg?t=1774392359872,,,"[""Residential""]",,false,,,,,,,draft,false,[],false,false
c2577857-8039-4799-985f-395337f24b92,1.0,2026-02-04 17:25:45.942221+00,2026-03-24 22:45:35.681216+00,true,94063,true,Peninsula Clean Energy,San Mateo County and Los Banos,Heat Pump Tax Credits,Tax Credits,Tax Credit,Residential,false,,,,Heat pump technology upgrades,,,,"Credits available for 30% of the cost of upgrades to heat pump technology, up to $2,000",30.00,,2000.00,,,,,,,,,1200.00,,"Can be combined with credits up to $1,200 for other qualified upgrades in the same tax year",,,,,,,,,,,,,,Visit the official program website to learn about eligibility requirements and submit your application.,,,,,,,,,https://www.peninsulacleanenergy.com/residential/home-upgrade-services/heat-pump-water-heaters-and-hvac-systems/,,,,,Federal tax credits referenced; consult IRS/ENERGY STAR for details. Can be combined with other credits in the same tax year.,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/c2577857-8039-4799-985f-395337f24b92.jpg?t=1774392335583,,,,,false,,,,,,,draft,false,[],false,false
c2e9b0fd-b31c-4f0c-986f-89f6df9154e3,1.0,2026-02-04 13:41:21.980156+00,2026-03-24 22:58:51.389456+00,true,77494,true,Texas State Programs,Texas Statewide,ENERGY STAR Sales Tax Holiday for Energy-Efficient Products,Financial Incentive,Sales Tax Incentive,State,,,Comptroller of Public Accounts,Appliances,"Air conditioners, Refrigerators/Freezers, Ceiling fans, Incandescent or fluorescent light bulbs, Clothes washers, Dishwashers, Dehumidifiers","Air conditioners, Refrigerators/Freezers, Ceiling fans, Light bulbs, Clothes washers, Dishwashers, Dehumidifiers",,,"Purchases of certain energy-efficient products during Memorial Day weekend are exempt from the state sales and use tax. This 3-day tax holiday begins on the Saturday before the last Monday in May (Memorial Day) and ends on that same Monday (Memorial Day). The state sales and use tax rate is 6.25%; some local jurisdictions add additional local sales and use taxes of up to 2%. The state exemption applies to both the state and local portion (if one exists) of the tax. Although the eligibility of some products is limited according to their sale price, there are no limitations on the total value or number of products exempt from sales tax.",,,,,,,,,,,,,,,,,,Homeowner,,,,,Must meet federal ENERGY STAR efficiency requirements,,,Residential,,"No application needed. Purchasers are not required to supply an exemption certificate or any other form of documentation in order to claim the exemption. See program website for details on internet/catalog sales, delivery charges, layaway plans, and installation charges.",,,true,,2008-05-01,,true,https://comptroller.texas.gov/taxes/publications/96-1331.php,http://programs.dsireusa.org/system/program/detail/2766,,,(800) 252-5555,,"100% of sales and use tax (6.25% - 8.25% depending on local jurisdiction). Air conditioners: price of $6,000 or less. Refrigerators: price of $2,000 or less. No limit on total purchases. Last updated: 2025-12-24.",,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/c2e9b0fd-b31c-4f0c-986f-89f6df9154e3.jpg?t=1774393131314,,Appliances,"[""Residential""]","[""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
c41964ea-ab4f-4349-8d0c-75dd9139f074,1.0,2026-02-04 17:16:51.6377+00,2026-03-24 23:02:02.173164+00,true,90001,true,Southern California Edison,Southern California Edison (SCE) Company,Southern California Edison Commercial Dishwashers Rebate,Commercial Food Service,Special Pricing,,,,,Commercial Food Service,All,,150.00,750.00,Special Pricing: $150 - $750 on Commercial Dishwashers,,,,,,,,,,,,,,,,,,Customers,,,,true,,false,New Construction,Commercial,,Purchase through participating retailers to receive instant rebate at point of sale. Visit program website for list of participating retailers.,,,true,,2023-01-01,2026-01-01,true,https://caenergywise.com/instant-rebates/,https://caenergywise.com/instant-rebates/,,heddy@energy-solution.com,(714) 787-1098,,,,,,dollar_amount,,,,https://dqjjxkmjutejpdajbouy.supabase.co/storage/v1/object/public/brand-assets/incentive-images/c41964ea-ab4f-4349-8d0c-75dd9139f074.jpg?t=1774393322092,,Appliances,"[""Commercial""]","[""Energy Efficiency""]",false,,,,,,,draft,false,[],false,false
