id,client_id,program_id,portfolio_id,channel_id,data_source,ga4_source,ga4_medium,campaign_name,campaign_type,ad_group_name,page_path,sessions,impressions,clicks,conversions,sends,opens,recorded_date
58df190a-5b92-4d93-b41b-f37271e3b753,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000013,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-CI-Search,search,,/programs/ee/commercial-efficiency,0,1087,50,3,0,0,2025-03-05
58e198e8-564b-4a04-aa71-34305b8b6bc1,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/der/solar-rebate,96,0,0,10,0,0,2025-09-22
58e28853-b575-4e2c-b648-77ad9ee168e4,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/der/solar-rebate,130,0,0,12,0,0,2025-10-13
58e53bf0-80f8-4cfe-a2cb-55bc5d1b2b97,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000013,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-CI-PMax,pmax,,/programs/ee/commercial-efficiency,0,2690,39,2,0,0,2025-03-15
58f0edbd-2f32-4e95-9ad5-570228c4fce9,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-EV-Search,search,,/programs/der/ev-charger,0,1383,77,7,0,0,2026-02-28
58f43ca1-8802-48f5-ae2f-ead2db0ea7be,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-WX-PMax,pmax,,/programs/ee/weatherization,0,3249,60,3,0,0,2025-11-13
58f7abfc-aff8-43f6-a4a6-40332cd31330,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000013,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-CI-Search,search,,/programs/ee/commercial-efficiency,0,1092,45,3,0,0,2026-01-10
58fd9a89-ae4b-4707-b8c3-e2fc58a906ee,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/home-upgrade,308,0,0,36,0,0,2025-05-15
5906287d-f5aa-4e4b-9656-07e7566741f1,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000031,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-AC-Search,search,,/programs/dr/ac-cycling,0,1911,148,14,0,0,2025-05-08
59062ce3-c656-4f28-9e7c-1e99c54b9335,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000031,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-AC-PMax,pmax,,/programs/dr/ac-cycling,0,4829,119,10,0,0,2025-09-13
590a70a5-2ee6-420f-a5f5-897316ccef42,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/ee/home-upgrade,108,0,0,15,0,0,2025-05-28
5915bb78-5b6b-4426-a0c2-2b6bb1b4835e,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000031,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-AC-Search,search,,/programs/dr/ac-cycling,0,1912,148,13,0,0,2026-01-06
59188696-0a4e-4479-87bc-8408760cdae8,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/smart-hvac,214,0,0,22,0,0,2025-12-03
591b50a5-5775-4f52-a9ce-142e9ca18779,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/dr/peak-time-rewards,174,0,0,19,0,0,2025-09-06
591ce421-f25c-43ab-a0c7-f8cabdfc0a08,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/ee/home-upgrade,89,0,0,9,0,0,2025-03-24
591e6f84-4a3d-49e3-8b55-b732367524fc,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000031,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/dr/ac-cycling,307,0,0,34,0,0,2025-05-30
5925a12e-0400-48e5-9c9c-aaf4e35e7ec6,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/der/ev-charger,165,0,0,25,0,0,2025-12-12
5926d24c-6cb4-405e-9600-509afae374d6,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/weatherization,150,0,0,10,0,0,2025-10-03
5927c4b6-6da5-414c-aa4f-7ee9bb2c6482,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/der/solar-rebate,89,0,0,6,0,0,2026-02-23
5927d3ed-11f4-46d6-a2ec-87e2f84d40b1,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000031,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-AC-PMax,pmax,,/programs/dr/ac-cycling,0,4387,117,8,0,0,2025-11-02
592f4268-2990-4c62-8d8f-e3bec9c92dd9,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/der/solar-rebate,61,0,0,7,0,0,2025-03-15
5931a112-f144-44e7-9734-0a576748ca7e,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-SI-PMax,pmax,,/programs/ee/smart-hvac,0,3598,67,5,0,0,2025-12-24
5932c888-16a0-4358-803f-9d66138e60b2,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/der/ev-charger,163,0,0,21,0,0,2025-10-14
593417d9-3803-404c-92f2-a6d456dea8bc,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-SI-Search,search,,/programs/ee/smart-hvac,0,1455,108,9,0,0,2025-05-15
5935a8a2-53dc-4a92-8a31-7dae6a242e30,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-EV-PMax,pmax,,/programs/der/ev-charger,0,2997,66,4,0,0,2026-02-13
593977e5-787b-412e-9a01-73e0baf763df,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/smart-hvac,205,0,0,22,0,0,2025-04-02
593d84a5-782e-4e79-8325-a47bb6648e53,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-ES-PMax,pmax,,/programs/der/battery-storage,0,2313,36,2,0,0,2025-12-01
5940d6d4-d2c0-4db7-9168-72d65393fbc2,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/ee/home-upgrade,115,0,0,15,0,0,2025-06-23
59440d8d-7c52-42b2-add3-434aecf1dcf1,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000013,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/commercial-efficiency,150,0,0,18,0,0,2026-03-24
59524bb5-4b5c-485b-8adf-189ec27f6269,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000013,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-CI-PMax,pmax,,/programs/ee/commercial-efficiency,0,2449,46,2,0,0,2026-02-13
5958bccb-3324-4356-8b43-4a409d301aa5,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-EV-PMax,pmax,,/programs/der/ev-charger,0,2901,69,4,0,0,2025-09-20
59593c6d-c681-4fd1-b180-f74595e25ebf,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-ES-PMax,pmax,,/programs/der/battery-storage,0,2046,39,2,0,0,2025-10-10
595d3b81-4bf4-4745-ae8f-fe6c56f104ff,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/dr/peak-time-rewards,92,0,0,9,0,0,2025-07-06
595eccb9-3e82-4c6a-b3d9-5755e5dbf3c7,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000031,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-AC-Search,search,,/programs/dr/ac-cycling,0,1780,147,13,0,0,2025-06-19
59601696-23bb-46f3-8013-1d681a77df78,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000013,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/commercial-efficiency,133,0,0,25,0,0,2026-02-21
596b017f-1387-43bc-9891-ea4e49665dd9,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/home-upgrade,305,0,0,27,0,0,2025-03-19
596cd8a5-6142-4f3b-a8b7-f11d166c241a,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/dr/peak-time-rewards,102,0,0,11,0,0,2026-01-07
596e2a59-9c74-4128-aa39-e83a5f179d1c,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/der/solar-rebate,231,0,0,27,0,0,2025-05-21
5975548d-5b8a-4b21-aeec-465b95b534db,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/ee/home-upgrade,89,0,0,11,0,0,2026-03-06
597f2dd9-94a1-4962-af97-fbf0ed9b90ac,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-WX-Search,search,,/programs/ee/weatherization,0,1182,70,5,0,0,2026-01-21
597f5df3-5bc6-4a0b-b0ab-d3be000e641d,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-SI-PMax,pmax,,/programs/ee/smart-hvac,0,3337,71,4,0,0,2025-05-31
5980b1b0-2075-4adf-be86-b39a1f14d376,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-WX-PMax,pmax,,/programs/ee/weatherization,0,3381,57,3,0,0,2025-05-28
59821e69-6c77-4fb4-91a9-2c68f87ad3c7,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/der/solar-rebate,100,0,0,10,0,0,2025-03-09
5983abe3-dffc-4c2d-8884-1ef53d9e2e35,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-SI-PMax,pmax,,/programs/ee/smart-hvac,0,3567,70,4,0,0,2026-01-05
59842f7d-056c-468c-a4b4-58726c7450b0,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/home-upgrade,351,0,0,33,0,0,2026-03-22
5986ef5a-8549-47e4-99e4-c68a830c135a,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/der/battery-storage,160,0,0,15,0,0,2025-11-30
598b9131-d894-419b-9d84-69d3d7c3c90e,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-EV-Search,search,,/programs/der/ev-charger,0,1485,80,7,0,0,2026-01-29
598cb08d-0857-47d7-aaaa-1dabf03df225,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/dr/peak-time-rewards,416,0,0,36,0,0,2025-07-06
598cb6c5-c9c3-4819-83ed-16335732ec1c,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/dr/peak-time-rewards,90,0,0,16,0,0,2025-04-17
598d82af-c4ea-4d98-888c-02d0568789d2,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/dr/peak-time-rewards,200,0,0,27,0,0,2025-02-07
598de679-95cf-4498-bad0-8a39c85c7eb8,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-ES-Search,search,,/programs/der/battery-storage,0,960,44,3,0,0,2025-08-19
5994f08f-1d5e-416a-bb7f-7adfb45a6976,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/ee/home-upgrade,88,0,0,8,0,0,2026-03-03
59998e5a-d68b-4eb4-9473-e82bc7693c7d,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-HU-Search,search,,/programs/ee/home-upgrade,0,1852,136,13,0,0,2025-07-17
599d6234-f78d-48d4-b480-4e87d5009d76,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-ES-PMax,pmax,,/programs/der/battery-storage,0,2203,39,2,0,0,2025-06-05
599e061a-43f6-4a7c-bf97-f97ef61dcdd7,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/dr/peak-time-rewards,103,0,0,12,0,0,2025-11-21
59a0dcec-8ab0-4ffe-a6fc-ea4ce318eff1,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/ee/home-upgrade,102,0,0,16,0,0,2025-05-01
59a253c8-78ab-429d-acf9-f66013093bae,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000031,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-AC-PMax,pmax,,/programs/dr/ac-cycling,0,4457,115,9,0,0,2025-11-04
59aa259e-54b2-4fe2-8e68-e502e01ba3bb,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-PT-Search,search,,/programs/dr/peak-time-rewards,0,2622,184,21,0,0,2025-03-16
59b13a26-46e9-46d1-9cd4-ada3286b9120,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-PT-Search,search,,/programs/dr/peak-time-rewards,0,2529,184,20,0,0,2025-11-20
59b390cb-27c6-4d86-8c70-ff69aa910fb9,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/der/solar-rebate,229,0,0,21,0,0,2025-02-10
59bf6ae6-0f39-4e59-9724-afe411948176,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/dr/peak-time-rewards,368,0,0,37,0,0,2026-03-18
59c27a27-0d95-4944-b09f-6bd46b97978b,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000031,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-AC-Search,search,,/programs/dr/ac-cycling,0,2087,139,14,0,0,2025-03-14
59c6de53-152b-4c39-b03e-7e6186081737,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/dr/peak-time-rewards,102,0,0,12,0,0,2026-02-05
59c91871-0e24-46f2-af93-46a5f90e40bb,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/ee/home-upgrade,157,0,0,14,0,0,2025-11-14
59d1b859-3640-4701-9e4e-37027f395ce5,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/dr/peak-time-rewards,92,0,0,16,0,0,2025-09-09
59da4ab3-13ae-4d60-93da-6c19f0653a17,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/dr/peak-time-rewards,342,0,0,42,0,0,2025-04-01
59e009a0-94d9-4031-93d0-1d7a731c9bd5,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/der/battery-storage,140,0,0,10,0,0,2025-08-03
59e7652a-d03a-4123-9d02-6e1564e91536,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000021,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-ES-Search,search,,/programs/der/battery-storage,0,852,40,2,0,0,2026-01-12
59ef854b-4b55-455e-a644-e8f207cf23a6,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-PT-PMax,pmax,,/programs/dr/peak-time-rewards,0,5751,157,13,0,0,2025-09-16
59f0b98c-37a5-4304-932d-b0c62c8cbfd6,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/smart-hvac,221,0,0,31,0,0,2025-12-04
59f1542e-1397-4c20-9f85-7cfdf65d5837,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000043,ga4,direct,(none),,,,/programs/der/solar-rebate,74,0,0,12,0,0,2025-07-03
59f42834-538b-4df1-8e81-aa7a147f8b4c,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/der/solar-rebate,86,0,0,14,0,0,2025-05-07
59f76c4c-daea-4d80-848c-a6e0f9b33ed2,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000030,c1ea2000-0000-0000-0000-000000000004,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-PT-PMax,pmax,,/programs/dr/peak-time-rewards,0,5630,154,15,0,0,2026-01-22
59f80d8c-ebe0-4308-8628-85529bdd78e8,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000011,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-SI-Search,search,,/programs/ee/smart-hvac,0,1607,99,7,0,0,2026-01-15
59f8f8f0-4c47-4cea-97bd-247dec23c304,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/der/solar-rebate,81,0,0,7,0,0,2026-01-04
59fa669f-99d7-467d-a5cd-6c1b80486b3c,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-SR-PMax,pmax,,/programs/der/solar-rebate,0,4435,104,9,0,0,2025-07-26
59fad9a3-16fa-43a6-8b95-9da1e2530d2a,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-EV-PMax,pmax,,/programs/der/ev-charger,0,2923,65,4,0,0,2025-02-11
59ff9519-cae9-4800-b822-92bfc7d9c78a,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000041,ga4,email,newsletter,,,,/programs/der/solar-rebate,103,0,0,10,0,0,2026-01-19
5a012a76-0387-4b0d-ab6e-88c404e05fca,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-SR-PMax,pmax,,/programs/der/solar-rebate,0,4274,111,8,0,0,2025-12-02
5a018b1f-d8d7-439a-872f-3b18b2b52615,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000020,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/der/solar-rebate,151,0,0,19,0,0,2025-08-09
5a04f894-8700-49e4-93e5-8e10c1fa6028,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000042,ga4,google,organic,,,,/programs/ee/weatherization,158,0,0,22,0,0,2025-02-05
5a0ab68a-93b8-49a5-ba22-e4033c4e341d,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-WX-PMax,pmax,,/programs/ee/weatherization,0,3321,57,3,0,0,2025-06-21
5a0cf5aa-4791-4e96-91b2-fa86209a6493,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000010,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,ga4,google,cpc,,,,/programs/ee/home-upgrade,168,0,0,16,0,0,2026-02-13
5a0deee0-72a3-4a2a-87a5-a3a907eb46f9,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000012,c1ea2000-0000-0000-0000-000000000002,c1ea2000-0000-0000-0000-000000000040,google_ads_pmax,,,CW-WX-PMax,pmax,,/programs/ee/weatherization,0,2982,55,3,0,0,2025-05-23
5a117685-47bf-430b-9807-5a1fe66c80e5,c1ea2000-0000-0000-0000-000000000001,c1ea2000-0000-0000-0000-000000000022,c1ea2000-0000-0000-0000-000000000003,c1ea2000-0000-0000-0000-000000000040,google_ads_search,,,CW-EV-Search,search,,/programs/der/ev-charger,0,1205,85,7,0,0,2026-03-12
