id,group_id,label,page_contexts,segments,categories,sort_order,is_enabled,created_at,updated_at
70e84b34-9a3f-4c93-bdbb-6ef780b0ccc7,14398c06-32df-4b76-a9a9-67d1f236f745,Existing utility customer,[],[],,4,true,2026-03-24 01:44:46.153745+00,2026-03-24 01:44:46.153745+00
70e9906d-11d0-4d93-a33b-88af1be9af37,609cbec2-af66-4bec-b7a8-80adadc507fb,Reduces monthly demand charges,[],[],,5,true,2026-03-24 01:45:05.783403+00,2026-03-24 01:45:05.783403+00
7188564d-84a4-4b84-9148-c1e7a394a733,b6baef4c-2cc9-402d-96e1-1bd0a98828b4,"Over $100,000 (USDA grant or large project)",[],[],,3,true,2026-03-24 01:45:10.001032+00,2026-03-24 01:45:10.001032+00
719c6180-47cb-44f5-8a41-4d60bbd16ea9,eee76545-c289-4f98-8720-5b551b0738bf,Deeply discounted — 75%+ covered,[],[],,2,true,2026-03-24 01:45:11.337478+00,2026-03-24 01:45:11.337478+00
71acd127-5282-4983-a7c8-8f81444ef561,edf7ac71-b605-4488-9b42-29d475d711f6,Reduced-cost home EV charger,[],[],,3,true,2026-03-24 01:45:02.38198+00,2026-03-24 01:45:02.38198+00
7273fb90-f0aa-4d82-8e57-c53dfb52196a,54181272-a7f5-4dd2-adc7-8fb9579b0f53,Solar & battery storage,[],[],,3,true,2026-03-24 01:45:05.013171+00,2026-03-24 01:45:05.013171+00
7275cc9b-e436-49bb-8f41-4435a4221a1c,4f1c6392-1f3a-4975-8389-417534f6fd48,My state government,[],[],,2,true,2026-03-24 01:45:03.423036+00,2026-03-24 01:45:03.423036+00
72787785-08f3-41bc-92fc-d14cfcc69eb8,66fb8c46-01be-4f83-bcea-eeb08ea7ed0e,Free in-unit upgrades (low-income),[],[],,2,true,2026-03-24 01:44:57.249924+00,2026-03-24 01:44:57.249924+00
7367ef50-5900-43c6-985d-53a364c00aa1,290ec738-e74e-450e-9e03-0b0b004b6bb9,Waitlist — sign up,[],[],,2,true,2026-03-24 01:45:04.484336+00,2026-03-24 01:45:04.484336+00
73a68644-4c0e-4df0-bcb3-15d83f971457,5b4cbb91-ef3b-4c10-830f-4130336dafab,Lighting,[],[],,6,true,2026-03-24 01:45:02.894781+00,2026-03-24 01:45:02.894781+00
73a983b6-79f8-430e-ae3b-7549965ce799,995bd189-70d0-4768-b710-3c27a446fe9b,Income-qualified households,[],[],,2,true,2026-03-24 01:44:48.083495+00,2026-03-24 01:44:48.083495+00
73bfa6c4-81d6-4486-9806-d7294a0a1a40,d18e0fef-ba79-4c43-a955-b91595c97cc1,Nonprofit / government,[],[],,1,true,2026-03-24 01:44:49.692076+00,2026-03-24 01:44:49.692076+00
73fffd35-744a-4d1a-ad73-69adc8c718fd,474a5c6f-e1eb-4d1d-94f5-fe785fba2e6f,Federal tax deduction (179D / IRA),[],[],,1,true,2026-03-24 01:44:49.951073+00,2026-03-24 01:44:49.951073+00
7430aa4a-66d6-42f4-9fa5-a7039fe0e81e,f55092e9-848f-4448-8986-1f2d7e54f3f4,Large commercial / industrial,[],[],,2,true,2026-03-24 01:44:50.49948+00,2026-03-24 01:44:50.49948+00
7452751f-6cfd-4614-9654-47afd105f6b0,671ff12d-6d6d-4ac2-a6a4-6bddd80a99a5,Cool / reflective roof,[],[],,5,true,2026-03-24 01:44:46.751856+00,2026-03-24 01:44:46.751856+00
75036557-8eab-4ee9-8494-bbb556e670c2,54181272-a7f5-4dd2-adc7-8fb9579b0f53,Building efficiency & envelope,[],[],,4,true,2026-03-24 01:45:05.013171+00,2026-03-24 01:45:05.013171+00
75beee6a-5696-4a31-af59-c2dcad29fa36,5832a51f-56e1-4327-a6b3-b30b3196c6c3,"$2,000 – $10,000",[],[],,2,true,2026-03-24 01:45:13.744866+00,2026-03-24 01:45:13.744866+00
76061bf9-a9b7-4183-a50c-92a3200e58ce,5832a51f-56e1-4327-a6b3-b30b3196c6c3,"Over $10,000",[],[],,3,true,2026-03-24 01:45:13.744866+00,2026-03-24 01:45:13.744866+00
76635785-3ddc-4d38-bf14-d03b3f6eae81,edf7ac71-b605-4488-9b42-29d475d711f6,Low-cost home battery storage,[],[],,4,true,2026-03-24 01:45:02.38198+00,2026-03-24 01:45:02.38198+00
7693b863-e06d-46c4-8ea4-e53d89d717ae,d34ea501-c9c9-4c02-bac0-c665e1718768,Make-ready / infrastructure grant,[],[],,3,true,2026-03-24 01:44:49.410386+00,2026-03-24 01:44:49.410386+00
779193cd-fe2a-42e4-9c4a-b4cbf086478d,5b4cbb91-ef3b-4c10-830f-4130336dafab,Heat pumps & home heating / cooling,[],[],,1,true,2026-03-24 01:45:02.894781+00,2026-03-24 01:45:02.894781+00
77bb5cf1-bcab-4cfa-a283-580eb7e36121,fed2a326-d59e-4a7f-b49f-b542a26e3809,Warehouse / industrial,[],[],,2,true,2026-03-24 01:44:51.044766+00,2026-03-24 01:44:51.044766+00
77c7a6ca-4b97-4c6c-a52a-edd70eb3e398,01fe6589-cb43-407c-bbbc-a5f050fc3385,Custom / large-project rebate,[],[],,5,true,2026-03-24 01:45:05.265289+00,2026-03-24 01:45:05.265289+00
788a2fb4-71f2-44d9-8a93-c4dafe414d3d,cd752540-2b37-4658-877e-ab906e9adeb7,Small business discount rate,[],[],,5,true,2026-03-24 01:44:53.781231+00,2026-03-24 01:44:53.781231+00
78a26fad-2e56-456a-8ae1-0e9203199fd7,33d148c8-b954-418b-bb85-a8bce38aed0c,Quick & easy (online form only),[],[],,0,true,2026-03-24 01:45:14.797659+00,2026-03-24 01:45:14.797659+00
7928213f-6591-4e67-b1ce-8938af4f9dd4,68da0875-bbcd-46ba-9e75-97c0b65550a6,Charger rebate (property owner),[],[],,0,true,2026-03-24 01:44:56.187892+00,2026-03-24 01:44:56.187892+00
795c0b81-1e30-4f05-9463-4644db33e012,27feeaaa-730d-434c-8f42-84a4fa9578ca,Lighting,[],[],,6,true,2026-03-24 01:45:13.481234+00,2026-03-24 01:45:13.481234+00
7a4cc10c-4114-416d-87ac-698fcd23630f,3912ff33-44e8-4fe9-8e97-af839df0bfdd,My local utility,[],[],,2,true,2026-03-24 01:45:12.945195+00,2026-03-24 01:45:12.945195+00
7a889c59-2877-4fbd-82c3-d049472d9bb2,fcc34201-ff82-4804-a6bb-eaf812a3b878,Low-interest loan / PACE,[],[],,3,true,2026-03-24 01:45:00.232794+00,2026-03-24 01:45:00.232794+00
7ae22c46-406c-428c-9074-f85aa853d5c9,b6baef4c-2cc9-402d-96e1-1bd0a98828b4,"$25,000 – $100,000",[],[],,2,true,2026-03-24 01:45:10.001032+00,2026-03-24 01:45:10.001032+00
7b7aa7d1-475a-4bae-a725-f5cb306594b3,0ceeb934-b2f9-4c3b-9fd8-78141fc6e5d7,80% AMI or below,[],[],,0,true,2026-03-24 01:45:02.636391+00,2026-03-24 01:45:02.636391+00
7bac3ed5-5d88-489c-a64f-bb54484fe205,730b91ba-4f34-46af-ab23-62e512c6baf6,60% AMI or below tenants,[],[],,2,true,2026-03-24 01:44:57.525862+00,2026-03-24 01:44:57.525862+00
7bac98cf-cc7c-4cde-930f-728d80d27795,9744ecf5-efce-4702-8057-1155ec81a898,Green tariff / 100% renewable option,[],[],,6,true,2026-03-24 01:44:51.31558+00,2026-03-24 01:44:51.31558+00
7bfc60c9-14c2-4331-aaf7-2fba818ecb60,13e9aeb2-0e9c-4fbf-a95b-fd70242650b2,Low-interest loan,[],[],,5,true,2026-03-24 01:44:48.873541+00,2026-03-24 01:44:48.873541+00
7c999dbc-0b46-4814-ac95-0eb6cb522bc7,6b980ed8-2177-4ee2-b1d8-09103e4a6897,Cash rebate,[],[],,0,true,2026-03-24 01:45:03.154062+00,2026-03-24 01:45:03.154062+00
7cda7793-8e7f-47ae-8063-f92171a04c4c,4ffa06c6-f6fc-43a9-83a7-ab12f84b5c68,Free pump test & tune-up,[],[],,4,true,2026-03-24 01:44:58.058004+00,2026-03-24 01:44:58.058004+00
7d867d19-0ce0-4d65-a43a-0dc8a9376a03,6845074f-2a8b-4b0a-89c8-56eef7cd9886,My state government,[],[],,2,true,2026-03-24 01:45:09.740494+00,2026-03-24 01:45:09.740494+00
7d9afaad-16d9-4cc5-8609-83759f48a46a,f04a8061-a702-47bd-93fd-0371a1011493,Historic property,[],[],,4,true,2026-03-24 01:44:55.373639+00,2026-03-24 01:44:55.373639+00
7da1696c-344f-45df-97b8-e43ae353c166,504b971c-b0b0-44e8-a97e-200e5ff12046,Federal tax credit (ITC),[],[],,0,true,2026-03-24 01:44:45.348181+00,2026-03-24 01:44:45.348181+00
7e9718af-104b-4c3a-80be-2f117fa97be6,40557413-7460-4900-99dd-c26bc16f82ce,USDA funding cycle open,[],[],,2,true,2026-03-24 01:45:10.810265+00,2026-03-24 01:45:10.810265+00
7e99d443-bdf9-4f14-890b-db8d0f624c0e,86e961a5-fa50-454e-9aaf-6a174a1d598f,Free assessment or pump test,[],[],,5,true,2026-03-24 01:45:09.483779+00,2026-03-24 01:45:09.483779+00
7f64553d-4a94-43df-abf3-ceda80061e93,ac0b9e99-6be2-47e2-afa6-f5690b48263c,Dairy or livestock operation,[],[],,2,true,2026-03-24 01:45:10.265433+00,2026-03-24 01:45:10.265433+00
7f85a139-06bc-4d26-a6e7-29a5419b1364,ce4af679-27b1-4d56-b151-0d66552d24cc,Home battery / backup,[],[],,1,true,2026-03-24 01:44:45.829868+00,2026-03-24 01:44:45.829868+00
7faf42d0-44a2-4ade-a599-bc1166fd049a,d9c2e182-43ec-41fd-9612-74dbbf075357,"Over $250,000",[],[],,3,true,2026-03-24 01:45:07.908187+00,2026-03-24 01:45:07.908187+00
80a66cf2-ce12-43af-8906-7dd5574346b0,8c18efa7-ff2d-4e8c-b95e-dacbb6c8c12f,Net metering / solar credit,[],[],,4,true,2026-03-24 01:44:47.822301+00,2026-03-24 01:44:47.822301+00
80d26918-6f6f-4f9b-9fac-d1ae8883049a,c4a05ab7-85dd-49f1-9fe1-1273e6442135,Renter-friendly,[],[],,1,true,2026-03-24 01:44:42.22099+00,2026-03-24 01:44:42.22099+00
8120e99e-819a-4643-934d-56b1dade8fc0,a861f772-a9c9-4e7c-9dbe-5643408a3d1c,Shared solar program,[],[],,4,true,2026-03-24 01:44:56.717738+00,2026-03-24 01:44:56.717738+00
81560bbc-3fd1-4b14-82bf-52e2d7e92a45,fed2a326-d59e-4a7f-b49f-b542a26e3809,Healthcare / institution,[],[],,4,true,2026-03-24 01:44:51.044766+00,2026-03-24 01:44:51.044766+00
823c3464-1060-4197-8975-9b50bfaeff33,3912ff33-44e8-4fe9-8e97-af839df0bfdd,Federal government,[],[],,0,true,2026-03-24 01:45:12.945195+00,2026-03-24 01:45:12.945195+00
83024d40-7688-444e-af62-cfc528cb5cba,5832a51f-56e1-4327-a6b3-b30b3196c6c3,"$500 – $2,000",[],[],,1,true,2026-03-24 01:45:13.744866+00,2026-03-24 01:45:13.744866+00
83217afd-b394-4f40-9f95-8d97998e6131,6e861dcc-ce74-41e5-815d-fdfb14625f68,Household includes someone with a disability,[],[],,4,true,2026-03-24 01:45:11.88734+00,2026-03-24 01:45:11.88734+00
8351fe84-c879-4cca-b224-f911ef45c5ce,1f9ce404-91e1-4134-bc8d-76ac6ac1a7a4,EV charging for farm fleet,[],[],,2,true,2026-03-24 01:44:58.872219+00,2026-03-24 01:44:58.872219+00
837aa155-ec7d-43bd-be3b-24ca3dabcef4,7144a709-3fa7-4f2e-afdf-eaf1fbe9b3db,Online application,[],[],,0,true,2026-03-24 01:45:08.690507+00,2026-03-24 01:45:08.690507+00
838d636c-42c8-42b0-8bae-bfea12415dcb,5513b516-456b-426d-9d25-17681df3013b,Green power option,[],[],,4,true,2026-03-24 01:45:00.754293+00,2026-03-24 01:45:00.754293+00
8409e5bc-7187-42ee-8d35-25e96659606b,0d1548d1-a15e-4fac-b019-00c55f305899,LED exterior / parking lot,[],[],,1,true,2026-03-24 01:44:50.773188+00,2026-03-24 01:44:50.773188+00
8421b9ef-7b41-41d6-b07e-a72de1b66767,13e9aeb2-0e9c-4fbf-a95b-fd70242650b2,Installation support,[],[],,7,true,2026-03-24 01:44:48.873541+00,2026-03-24 01:44:48.873541+00
848a83f5-968a-4318-8f92-fadd366b87fd,66fb8c46-01be-4f83-bcea-eeb08ea7ed0e,Free weatherization (WAP),[],[],,0,true,2026-03-24 01:44:57.249924+00,2026-03-24 01:44:57.249924+00
84966df3-4305-4859-a80f-750c23ec1293,6b980ed8-2177-4ee2-b1d8-09103e4a6897,Federal tax credit,[],[],,1,true,2026-03-24 01:45:03.154062+00,2026-03-24 01:45:03.154062+00
84b052af-9ab2-4c32-aa0b-094f0e549fc8,3e346c3f-1db8-4cf2-a61d-fc3357325fd6,New construction,[],[],,3,true,2026-03-24 01:44:43.594815+00,2026-03-24 01:44:43.594815+00
85c5d1c3-6883-4a16-b0ff-68a2788fc34c,9dee05b7-2096-4e61-8f4e-1e2652e78288,Variable speed drives (VSDs),[],[],,3,true,2026-03-24 01:44:52.369973+00,2026-03-24 01:44:52.369973+00
869bf920-c5bc-4b3e-a35f-5162c6d2bc88,b3635c71-69ab-42a8-9f18-2d0fc976cc6c,Monthly utility bill help,[],[],,7,true,2026-03-24 01:45:11.066579+00,2026-03-24 01:45:11.066579+00
86afdd10-28da-4cea-9f5e-a269f999b24f,6ee83391-7046-4843-bfb8-f40035a6abd6,Nonprofit or government entity,[],[],,3,true,2026-03-24 01:45:06.054662+00,2026-03-24 01:45:06.054662+00
86bbacc3-2745-4559-bb41-d3c786d15375,aa7695cf-b762-4a56-99ec-74d16aba7a77,Large commercial / industrial,[],[],,4,true,2026-03-24 01:44:54.037493+00,2026-03-24 01:44:54.037493+00
875761f5-3159-4525-9322-3675f59c5f5a,d34ea501-c9c9-4c02-bac0-c665e1718768,DC fast charger (DCFC),[],[],,1,true,2026-03-24 01:44:49.410386+00,2026-03-24 01:44:49.410386+00
875e2657-1469-4031-960e-f0ba208feabd,f5468267-0c53-47da-9c27-96542ca215d7,USDA program application,[],[],,1,true,2026-03-24 01:45:10.536028+00,2026-03-24 01:45:10.536028+00
8798311b-7ab3-4b7a-b878-6aae8c6bf1dd,86e961a5-fa50-454e-9aaf-6a174a1d598f,State rebate,[],[],,3,true,2026-03-24 01:45:09.483779+00,2026-03-24 01:45:09.483779+00
87ad1f77-c2ff-4421-bc5d-dc46ef16b4e3,5b339e73-8177-41dd-adcd-de354a0276e7,All homeowners,[],[],,2,true,2026-03-24 01:44:45.043569+00,2026-03-24 01:44:45.043569+00
88df1235-3cd5-4583-b181-c544be38700f,9a827896-cc93-4193-9d36-bea2d1bbdc3a,Biogas / anaerobic digester,[],[],,2,true,2026-03-24 01:45:00.495767+00,2026-03-24 01:45:00.495767+00
892c408a-a105-448f-bd9a-4c37f5431236,ce4af679-27b1-4d56-b151-0d66552d24cc,Solar + storage combo,[],[],,2,true,2026-03-24 01:44:45.829868+00,2026-03-24 01:44:45.829868+00
89a79d05-10ce-4965-a21e-1c39cf16c6e1,d9bf1dd6-10f6-46d5-9546-25a4c587e374,Waitlist,[],[],,1,true,2026-03-24 01:45:14.528015+00,2026-03-24 01:45:14.528015+00
8aeacdcd-271f-454f-96b0-6728a80ad545,23a106c3-fd99-4db2-a0d1-a6b03d5c22f9,Free assessment,[],[],,3,true,2026-03-24 01:44:52.106909+00,2026-03-24 01:44:52.106909+00
8bf1bb8a-c1e2-4c83-98a2-9823d480fb4c,27feeaaa-730d-434c-8f42-84a4fa9578ca,Water heating,[],[],,2,true,2026-03-24 01:45:13.481234+00,2026-03-24 01:45:13.481234+00
8ccc91ba-e1c3-4d55-bdd4-947ce7d6cf29,b3635c71-69ab-42a8-9f18-2d0fc976cc6c,Heating & cooling system,[],[],,1,true,2026-03-24 01:45:11.066579+00,2026-03-24 01:45:11.066579+00
8d1bc655-21c6-425b-9f52-2ebca438bcd0,099eb058-44d5-4cc3-8f83-2b25b3c4aad2,Cash rebate,[],[],,0,true,2026-03-24 01:44:44.253472+00,2026-03-24 01:44:44.253472+00
8d487192-a661-42ab-b2bc-44ed4cd46ea8,8c18efa7-ff2d-4e8c-b95e-dacbb6c8c12f,Budget / flat-rate billing rate,[],[],,2,true,2026-03-24 01:44:47.822301+00,2026-03-24 01:44:47.822301+00
8e27f34a-163b-442c-b1b9-bfce7280bcb4,a861f772-a9c9-4e7c-9dbe-5643408a3d1c,Federal tax credit (ITC),[],[],,0,true,2026-03-24 01:44:56.717738+00,2026-03-24 01:44:56.717738+00
8f1af533-6e8a-4522-8fcd-b5818d0abe28,23a106c3-fd99-4db2-a0d1-a6b03d5c22f9,Low-interest loan,[],[],,2,true,2026-03-24 01:44:52.106909+00,2026-03-24 01:44:52.106909+00
8f41e2f1-a5b3-4044-b5d3-48e415f6be06,fed2a326-d59e-4a7f-b49f-b542a26e3809,Office,[],[],,1,true,2026-03-24 01:44:51.044766+00,2026-03-24 01:44:51.044766+00
9006d68a-aa84-466a-bd11-36cff73060c6,8e703cbb-7916-498b-a29c-8884ac38a71f,Low-interest loan,[],[],,2,true,2026-03-24 01:44:46.459114+00,2026-03-24 01:44:46.459114+00
904051a2-a3f0-40fa-a46b-18ade94bd63b,4ce5dd3e-ab2d-4a3d-a352-8373a2e172ba,Waitlist — sign up to hold my place,[],[],,1,true,2026-03-24 01:45:12.690558+00,2026-03-24 01:45:12.690558+00
9080582b-a93c-4534-a632-6fda8a10265e,9a827896-cc93-4193-9d36-bea2d1bbdc3a,Biomass heating,[],[],,4,true,2026-03-24 01:45:00.495767+00,2026-03-24 01:45:00.495767+00
91c33892-ed5e-48d1-8fb3-34be9200b391,11e4fe67-b84f-4c1d-86cd-1c57b317f51b,Rooftop unit (RTU) upgrade,[],[],,1,true,2026-03-24 01:44:50.206328+00,2026-03-24 01:44:50.206328+00
920686cb-1e60-44da-a7b4-6faf66132c0a,6e861dcc-ce74-41e5-815d-fdfb14625f68,Senior household (60+),[],[],,3,true,2026-03-24 01:45:11.88734+00,2026-03-24 01:45:11.88734+00
922ff476-e745-4619-aa4f-69eb1532a8ef,9960c1a5-171e-430d-8691-eab6a571a2eb,Available for new construction,[],[],,4,true,2026-03-24 01:45:06.837943+00,2026-03-24 01:45:06.837943+00
92869cb9-2e28-4d61-9e03-00a05dcb7d8d,dabe263b-ef0e-442e-ad89-af36a33aacb0,Ventilation controls,[],[],,3,true,2026-03-24 01:44:59.97111+00,2026-03-24 01:44:59.97111+00
931acbfd-3f71-4f34-ac63-c40eb02e15ce,eeb6391c-06e0-4be8-8b42-9baacb5cd782,My state government,[],[],,2,true,2026-03-24 01:45:05.525041+00,2026-03-24 01:45:05.525041+00
932046be-c89a-4aeb-bfcf-3aca8d57a3ce,9dee05b7-2096-4e61-8f4e-1e2652e78288,Plug load controls,[],[],,4,true,2026-03-24 01:44:52.369973+00,2026-03-24 01:44:52.369973+00
937d0d45-8182-4e4a-a295-15d9cd8a19e8,5fd9ceee-6391-443f-9606-680f3a3ba592,Federal tax credit (Sec. 45W),[],[],,1,true,2026-03-24 01:44:58.586112+00,2026-03-24 01:44:58.586112+00
9425f6eb-6901-4ba9-8637-6d5f88af9243,9a827896-cc93-4193-9d36-bea2d1bbdc3a,Small wind turbine,[],[],,1,true,2026-03-24 01:45:00.495767+00,2026-03-24 01:45:00.495767+00
96044b8c-2a26-4ea4-8b65-867b3f727634,7f7064c8-62a1-49da-9428-4205ad809fe1,Smart / connected LED,[],[],,1,true,2026-03-24 01:44:48.611053+00,2026-03-24 01:44:48.611053+00
9652dd4d-31fb-4cc4-a5b4-179589d65f77,a2c1a756-f419-4704-af3e-1547fe5aaa59,My state government,[],[],,2,true,2026-03-24 01:45:07.640394+00,2026-03-24 01:45:07.640394+00
968d59dd-78bf-4319-b6ba-3a90acad7df3,a2c1a756-f419-4704-af3e-1547fe5aaa59,City or local program,[],[],,3,true,2026-03-24 01:45:07.640394+00,2026-03-24 01:45:07.640394+00
96908656-af75-497f-b1d5-5e6701a78e93,37e84870-43b7-4604-9da4-caa64e63178f,Existing home,[],[],,5,true,2026-03-24 01:45:03.946589+00,2026-03-24 01:45:03.946589+00
96a282ee-8b28-480a-bc6e-e289730fe6b9,ac0b9e99-6be2-47e2-afa6-f5690b48263c,Aquaculture / fishery,[],[],,3,true,2026-03-24 01:45:10.265433+00,2026-03-24 01:45:10.265433+00
97ca4b9f-eb64-4268-9771-e1a2cb6ce24f,fa731165-9e38-4d0f-9d49-c10cac0daf4b,High-efficiency irrigation pump,[],[],,0,true,2026-03-24 01:44:58.319801+00,2026-03-24 01:44:58.319801+00
98368501-855e-4366-974b-862fdab3db7e,504b971c-b0b0-44e8-a97e-200e5ff12046,Cash rebate,[],[],,2,true,2026-03-24 01:44:45.348181+00,2026-03-24 01:44:45.348181+00
98e68263-8e29-4c76-81e5-61eb6d7fb785,f72bff70-3591-4567-a1ba-79d3c9d29577,Replace old appliance required,[],[],,2,true,2026-03-24 01:44:47.557438+00,2026-03-24 01:44:47.557438+00
9913f350-ac00-482d-b9fe-86287fdf44bc,4f1c59c7-9cc5-439c-b77f-5c8365822234,Free energy assessment,[],[],,3,true,2026-03-24 01:44:59.68624+00,2026-03-24 01:44:59.68624+00
9921d1c1-3700-46ff-a601-ba539706162f,86e961a5-fa50-454e-9aaf-6a174a1d598f,Low-interest / USDA loan,[],[],,4,true,2026-03-24 01:45:09.483779+00,2026-03-24 01:45:09.483779+00
995ae051-b74e-45bf-b27e-f4ab76046976,a2c1a756-f419-4704-af3e-1547fe5aaa59,My electric utility,[],[],,0,true,2026-03-24 01:45:07.640394+00,2026-03-24 01:45:07.640394+00
997ab052-076f-47bb-b744-a0c7556ae931,3e346c3f-1db8-4cf2-a61d-fc3357325fd6,Replace existing system,[],[],,4,true,2026-03-24 01:44:43.594815+00,2026-03-24 01:44:43.594815+00
9a2de0b9-b4c2-4cf4-b3e6-f571491b2fe8,5fd9ceee-6391-443f-9606-680f3a3ba592,USDA grant,[],[],,2,true,2026-03-24 01:44:58.586112+00,2026-03-24 01:44:58.586112+00
9a8a846b-4459-4ab4-a251-bd6a04fe6bba,54181272-a7f5-4dd2-adc7-8fb9579b0f53,Lighting & lighting controls,[],[],,2,true,2026-03-24 01:45:05.013171+00,2026-03-24 01:45:05.013171+00
9a987c5b-b59e-4edf-81e5-0f6507a77938,4ffa06c6-f6fc-43a9-83a7-ab12f84b5c68,Cash rebate,[],[],,0,true,2026-03-24 01:44:58.058004+00,2026-03-24 01:44:58.058004+00
9b5a24ff-5f83-4dd6-8f86-fdd8d4560a50,3e346c3f-1db8-4cf2-a61d-fc3357325fd6,Existing home,[],[],,2,true,2026-03-24 01:44:43.594815+00,2026-03-24 01:44:43.594815+00
9bb42262-9339-428a-a95f-023d6a476cc8,eee76545-c289-4f98-8720-5b551b0738bf,I pay a small portion,[],[],,1,true,2026-03-24 01:45:11.337478+00,2026-03-24 01:45:11.337478+00
9c260a7c-374a-49c2-80d5-c2342767de9b,5e4fcf6b-460d-49ee-ade4-677004cfc371,Plug-in hybrid (PHEV),[],[],,2,true,2026-03-24 01:44:41.601112+00,2026-03-24 01:44:41.601112+00
9c555c65-13b8-4e07-86dc-5cb54331c134,59d3edc2-2436-45ec-865d-c6a9702116ba,Custom / negotiated rebate,[],[],,1,true,2026-03-24 01:44:59.137457+00,2026-03-24 01:44:59.137457+00
9cfd062d-414a-47b2-a4f5-8ea2e700c0cd,595c61ff-1f08-434f-be8b-e5f3a5d793b1,Smart thermostat,[],[],,2,true,2026-03-24 01:44:55.917178+00,2026-03-24 01:44:55.917178+00
9d1fd961-68d2-4fd0-820e-d39119c7f49a,f55092e9-848f-4448-8986-1f2d7e54f3f4,Small business (< 50 kW demand),[],[],,0,true,2026-03-24 01:44:50.49948+00,2026-03-24 01:44:50.49948+00
9d369f81-0709-470a-874e-8661894ec554,eeb6391c-06e0-4be8-8b42-9baacb5cd782,City or local program,[],[],,3,true,2026-03-24 01:45:05.525041+00,2026-03-24 01:45:05.525041+00
9daf9288-56e7-4128-a750-62aa0512967f,5f7c41ef-05c6-462b-acd7-f75317dbc6ab,Mobile or manufactured home,[],[],,2,true,2026-03-24 01:45:12.425435+00,2026-03-24 01:45:12.425435+00
9dd6c0d8-12bb-4e2b-9443-696fae905c80,f320ae7b-b80b-4237-840b-978c31f70b41,Solar hot water (commercial),[],[],,3,true,2026-03-24 01:44:53.520854+00,2026-03-24 01:44:53.520854+00
9de35d9e-8c97-4e92-8e30-7ecd015b027b,44214ac0-570e-4dfb-9d87-44e065125e7a,Free service or product,[],[],,5,true,2026-03-24 01:45:13.214539+00,2026-03-24 01:45:13.214539+00
9e31e96a-df2c-4078-a165-3a0961397953,5b4cbb91-ef3b-4c10-830f-4130336dafab,Home energy efficiency,[],[],,4,true,2026-03-24 01:45:02.894781+00,2026-03-24 01:45:02.894781+00
9ed499ad-3515-42f8-b1fd-7fbdad92b1f3,4ae206b5-7092-4e3a-a1ef-dc2f9c03d66b,Budget billing / level payment,[],[],,2,true,2026-03-24 01:45:01.827544+00,2026-03-24 01:45:01.827544+00
9f58eeaf-7c6a-4522-bca6-b332b1c4811e,de730d1f-8d4f-429b-9593-b68444c755c8,Light-duty cars & pickups,[],[],,0,true,2026-03-24 01:44:49.143707+00,2026-03-24 01:44:49.143707+00
9f7171ff-a006-4a44-963e-b33f568927c8,67d0c520-5afa-4be9-87d9-958d5544975f,Nonprofits & governments,[],[],,6,true,2026-03-24 01:45:14.269178+00,2026-03-24 01:45:14.269178+00
9feb2280-9d76-4653-8274-f5e3e3b93966,0ceeb934-b2f9-4c3b-9fd8-78141fc6e5d7,Existing utility assistance recipient,[],[],,1,true,2026-03-24 01:45:02.636391+00,2026-03-24 01:45:02.636391+00
a03d314d-e40d-4597-9f88-568ad73651bf,5831b5fd-3d43-48c4-8a96-f60ecfb38084,Rebate passed to tenant,[],[],,1,true,2026-03-24 01:44:55.638518+00,2026-03-24 01:44:55.638518+00
a0688c7b-23a7-414f-8d0c-9b330f38be87,8ef7e803-43b6-4331-902e-06bd38a09793,Any property type,[],[],,4,true,2026-03-24 01:45:08.164164+00,2026-03-24 01:45:08.164164+00
a079b409-0bb3-46fd-a7f0-a341bc7f8253,6b980ed8-2177-4ee2-b1d8-09103e4a6897,Grant,[],[],,7,true,2026-03-24 01:45:03.154062+00,2026-03-24 01:45:03.154062+00
a08e0bd2-95f6-4099-af93-3b8cba96f07d,123086c7-0949-4606-b827-517fca17edd4,Design assistance (new construction),[],[],,3,true,2026-03-24 01:44:54.303558+00,2026-03-24 01:44:54.303558+00
a0ab6dcd-9fea-40b2-a381-4bf204bef03a,27feeaaa-730d-434c-8f42-84a4fa9578ca,EV fleet & commercial charging,[],[],,10,true,2026-03-24 01:45:13.481234+00,2026-03-24 01:45:13.481234+00
a0c06ba6-b4e2-4145-99e0-4285b8c8a71d,4523eafa-6240-41da-9528-1ad87b100e5e,Commercial battery storage,[],[],,2,true,2026-03-24 01:44:51.579543+00,2026-03-24 01:44:51.579543+00
a1128393-e730-415f-b0e0-4bd767240364,730b91ba-4f34-46af-ab23-62e512c6baf6,Section 8 / HUD-assisted,[],[],,0,true,2026-03-24 01:44:57.525862+00,2026-03-24 01:44:57.525862+00
a15a052f-a8cb-4d6c-8f9e-8c404af3b668,9dee05b7-2096-4e61-8f4e-1e2652e78288,Roof insulation / cool roof,[],[],,0,true,2026-03-24 01:44:52.369973+00,2026-03-24 01:44:52.369973+00
a16baeff-f711-4a73-9227-518386c833a7,d9c2e182-43ec-41fd-9612-74dbbf075357,"$50,000 – $250,000",[],[],,2,true,2026-03-24 01:45:07.908187+00,2026-03-24 01:45:07.908187+00
